iter	Passed	Remaining
7520	435366	143501
7521	435421	143442
7522	435478	143384
7523	435539	143327
7524	435593	143268
7525	435650	143210
7526	435705	143151
7527	435761	143092
7528	435816	143033
7529	435872	142975
7530	435966	142929
7531	436022	142870
7532	436078	142812
7533	436135	142754
7534	436190	142695
7535	436247	142637
7536	436300	142577
7537	436353	142518
7538	436408	142459
7539	436464	142400
7540	436522	142343
7541	436579	142284
7542	436636	142226
7543	436690	142167
7544	436743	142108
7545	436795	142048
7546	436849	141989
7547	436904	141930
7548	436959	141871
7549	437013	141812
7550	437072	141754
7551	437138	141699
7552	437195	141641
7553	437249	141582
7554	437305	141523
7555	437363	141465
7556	437441	141414
7557	437496	141355
7558	437554	141297
7559	437607	141238
7560	437659	141178
7561	437715	141120
7562	437769	141060
7563	437827	141002
7564	437883	140944
7565	437937	140885
7566	437993	140827
7567	438050	140768
7568	438103	140709
7569	438157	140650
7570	438214	140592
7571	438278	140536
7572	438331	140476
7573	438391	140419
7574	438451	140362
7575	438508	140304
7576	438562	140245
7577	438618	140186
7578	438675	140128
7579	438731	140069
7580	438785	140010
7581	438843	139953
7582	438927	139903
7583	438981	139844
7584	439037	139785
7585	439093	139727
7586	439152	139669
7587	439213	139612
7588	439270	139554
7589	439333	139498
7590	439404	139444
7591	439461	139386
7592	439516	139327
7593	439569	139268
7594	439625	139209
7595	439679	139150
7596	439734	139092
7597	439793	139034
7598	439849	138975
7599	439903	138916
7600	439957	138857
7601	440011	138798
7602	440066	138739
7603	440122	138681
7604	440175	138622
7605	440230	138563
7606	440284	138504
7607	440345	138447
7608	440428	138397
7609	440485	138339
7610	440556	138285
7611	440611	138226
7612	440666	138167
7613	440723	138109
7614	440778	138050
7615	440831	137991
7616	440886	137932
7617	440942	137874
7618	440999	137815
7619	441060	137758
7620	441114	137700
7621	441174	137642
7622	441235	137585
7623	441291	137527
7624	441354	137470
7625	441420	137415
7626	441481	137358
7627	441539	137301
7628	441594	137242
7629	441663	137187
7630	441765	137143
7631	441821	137085
7632	441877	137026
7633	441938	136969
7634	442022	136919
7635	442079	136861
7636	442137	136803
7637	442194	136745
7638	442253	136688
7639	442309	136629
7640	442368	136572
7641	442430	136515
7642	442491	136458
7643	442549	136400
7644	442603	136341
7645	442656	136282
7646	442711	136223
7647	442766	136164
7648	442833	136109
7649	442888	136050
7650	442942	135991
7651	442998	135933
7652	443055	135875
7653	443114	135817
7654	443170	135758
7655	443224	135699
7656	443281	135641
7657	443335	135582
7658	443389	135523
7659	443447	135465
7660	443524	135413
7661	443579	135354
7662	443635	135296
7663	443691	135237
7664	443742	135178
7665	443796	135118
7666	443851	135060
7667	443906	135001
7668	443973	134946
7669	444027	134887
7670	444083	134828
7671	444138	134769
7672	444191	134710
7673	444246	134651
7674	444300	134592
7675	444356	134534
7676	444413	134476
7677	444468	134417
7678	444521	134357
7679	444575	134298
7680	444629	134239
7681	444686	134181
7682	444740	134122
7683	444796	134064
7684	444853	134005
7685	444906	133946
7686	444962	133888
7687	445054	133840
7688	445109	133781
7689	445165	133723
7690	445221	133664
7691	445285	133608
7692	445354	133554
7693	445415	133497
7694	445470	133438
7695	445529	133381
7696	445584	133322
7697	445637	133262
7698	445689	133203
7699	445745	133144
7700	445803	133086
7701	445856	133027
7702	445922	132971
7703	445987	132916
7704	446044	132858
7705	446100	132799
7706	446153	132740
7707	446209	132681
7708	446274	132626
7709	446331	132567
7710	446386	132509
7711	446445	132451
7712	446499	132392
7713	446564	132336
7714	446652	132287
7715	446713	132230
7716	446780	132175
7717	446839	132118
7718	446896	132059
7719	446952	132001
7720	447012	131944
7721	447069	131886
7722	447125	131827
7723	447180	131768
7724	447235	131710
7725	447293	131652
7726	447348	131593
7727	447421	131540
7728	447479	131482
7729	447541	131425
7730	447599	131367
7731	447657	131309
7732	447711	131250
7733	447767	131192
7734	447830	131135
7735	447903	131082
7736	447958	131023
7737	448011	130964
7738	448070	130906
7739	448126	130848
7740	448206	130796
7741	448260	130737
7742	448315	130679
7743	448368	130619
7744	448422	130560
7745	448473	130500
7746	448528	130442
7747	448596	130387
7748	448650	130328
7749	448703	130268
7750	448758	130210
7751	448813	130151
7752	448866	130092
7753	448920	130032
7754	448980	129975
7755	449036	129917
7756	449094	129859
7757	449152	129801
7758	449210	129743
7759	449262	129684
7760	449323	129627
7761	449382	129569
7762	449446	129513
7763	449505	129455
7764	449561	129397
7765	449616	129338
7766	449671	129279
7767	449755	129229
7768	449811	129170
7769	449865	129112
7770	449925	129054
7771	449979	128995
7772	450032	128936
7773	450084	128876
7774	450137	128817
7775	450193	128758
7776	450247	128700
7777	450299	128640
7778	450354	128581
7779	450414	128524
7780	450469	128465
7781	450525	128407
7782	450582	128349
7783	450637	128290
7784	450690	128231
7785	450743	128171
7786	450798	128113
7787	450895	128066
7788	450958	128009
7789	451013	127951
7790	451069	127892
7791	451123	127833
7792	451175	127774
7793	451232	127716
7794	451309	127663
7795	451363	127604
7796	451417	127545
7797	451476	127487
7798	451531	127429
7799	451588	127370
7800	451640	127311
7801	451696	127253
7802	451752	127194
7803	451808	127136
7804	451862	127077
7805	451917	127018
7806	451981	126962
7807	452034	126903
7808	452089	126844
7809	452149	126787
7810	452205	126728
7811	452258	126669
7812	452312	126610
7813	452368	126551
7814	452437	126497
7815	452507	126442
7816	452571	126386
7817	452630	126328
7818	452686	126270
7819	452742	126211
7820	452799	126153
7821	452879	126102
7822	452933	126043
7823	452986	125983
7824	453051	125928
7825	453114	125871
7826	453175	125814
7827	453235	125757
7828	453297	125700
7829	453354	125642
7830	453415	125585
7831	453473	125527
7832	453529	125469
7833	453584	125410
7834	453637	125351
7835	453692	125292
7836	453746	125233
7837	453801	125174
7838	453857	125116
7839	453911	125057
7840	453967	124998
7841	454023	124940
7842	454076	124881
7843	454130	124822
7844	454184	124763
7845	454248	124707
7846	454303	124648
7847	454358	124589
7848	454438	124537
7849	454492	124478
7850	454545	124419
7851	454597	124360
7852	454650	124300
7853	454707	124242
7854	454766	124185
7855	454826	124127
7856	454884	124069
7857	454943	124012
7858	454996	123953
7859	455050	123894
7860	455108	123836
7861	455170	123779
7862	455227	123721
7863	455286	123663
7864	455353	123608
7865	455409	123550
7866	455464	123491
7867	455521	123433
7868	455578	123374
7869	455636	123317
7870	455707	123262
7871	455770	123206
7872	455828	123148
7873	455882	123089
7874	455958	123036
7875	456022	122980
7876	456077	122921
7877	456130	122862
7878	456188	122804
7879	456244	122746
7880	456298	122687
7881	456354	122628
7882	456408	122569
7883	456463	122510
7884	456517	122452
7885	456580	122395
7886	456635	122336
7887	456690	122278
7888	456744	122219
7889	456801	122161
7890	456855	122102
7891	456908	122042
7892	456961	121983
7893	457016	121925
7894	457069	121865
7895	457121	121806
7896	457177	121748
7897	457235	121690
7898	457289	121631
7899	457343	121572
7900	457423	121520
7901	457524	121473
7902	457576	121414
7903	457632	121356
7904	457701	121301
7905	457754	121241
7906	457808	121182
7907	457865	121124
7908	457918	121065
7909	457972	121006
7910	458026	120947
7911	458081	120889
7912	458136	120830
7913	458191	120771
7914	458244	120712
7915	458300	120654
7916	458354	120595
7917	458408	120536
7918	458461	120477
7919	458517	120418
7920	458572	120360
7921	458624	120300
7922	458678	120241
7923	458731	120182
7924	458796	120126
7925	458850	120067
7926	458929	120015
7927	458988	119957
7928	459041	119898
7929	459096	119839
7930	459149	119780
7931	459204	119722
7932	459261	119663
7933	459313	119604
7934	459367	119545
7935	459422	119486
7936	459480	119429
7937	459535	119370
7938	459588	119311
7939	459640	119251
7940	459696	119193
7941	459748	119134
7942	459803	119075
7943	459855	119016
7944	459920	118959
7945	459976	118901
7946	460027	118841
7947	460081	118783
7948	460137	118724
7949	460193	118666
7950	460246	118606
7951	460300	118548
7952	460378	118495
7953	460431	118436
7954	460484	118377
7955	460539	118318
7956	460595	118260
7957	460646	118200
7958	460700	118141
7959	460752	118082
7960	460810	118024
7961	460864	117965
7962	460919	117906
7963	460974	117848
7964	461082	117803
7965	461135	117743
7966	461191	117685
7967	461246	117627
7968	461300	117568
7969	461355	117509
7970	461409	117450
7971	461465	117392
7972	461519	117333
7973	461572	117274
7974	461624	117214
7975	461678	117156
7976	461733	117097
7977	461796	117041
7978	461879	116989
7979	461935	116931
7980	461991	116872
7981	462044	116813
7982	462098	116754
7983	462176	116701
7984	462253	116648
7985	462327	116594
7986	462388	116537
7987	462446	116480
7988	462498	116420
7989	462556	116362
7990	462612	116304
7991	462670	116246
7992	462726	116188
7993	462789	116131
7994	462847	116073
7995	462906	116016
7996	462965	115958
7997	463030	115902
7998	463085	115843
7999	463140	115785
8000	463194	115726
8001	463258	115669
8002	463342	115618
8003	463406	115562
8004	463536	115522
8005	463606	115467
8006	463677	115412
8007	463745	115357
8008	463820	115303
8009	463883	115247
8010	463939	115188
8011	463997	115130
8012	464050	115071
8013	464107	115013
8014	464162	114954
8015	464222	114897
8016	464277	114838
8017	464332	114780
8018	464403	114725
8019	464501	114677
8020	464553	114618
8021	464606	114558
8022	464659	114499
8023	464714	114441
8024	464769	114382
8025	464826	114324
8026	464886	114266
8027	464944	114209
8028	465010	114153
8029	465075	114096
8030	465175	114049
8031	465251	113995
8032	465340	113945
8033	465418	113892
8034	465487	113837
8035	465558	113782
8036	465622	113726
8037	465721	113678
8038	465789	113622
8039	465868	113569
8040	465942	113515
8041	466004	113458
8042	466063	113401
8043	466126	113344
8044	466189	113287
8045	466256	113232
8046	466331	113178
8047	466396	113122
8048	466457	113064
8049	466513	113006
8050	466570	112948
8051	466623	112889
8052	466676	112830
8053	466729	112770
8054	466788	112713
8055	466862	112658
8056	466943	112606
8057	466998	112547
8058	467054	112489
8059	467109	112430
8060	467164	112372
8061	467218	112313
8062	467275	112255
8063	467328	112195
8064	467386	112138
8065	467448	112081
8066	467512	112024
8067	467576	111967
8068	467633	111909
8069	467699	111853
8070	467762	111796
8071	467825	111740
8072	467881	111681
8073	467938	111623
8074	468001	111566
8075	468056	111508
8076	468114	111450
8077	468174	111392
8078	468241	111337
8079	468318	111283
8080	468422	111236
8081	468479	111178
8082	468560	111125
8083	468613	111066
8084	468669	111008
8085	468727	110950
8086	468786	110892
8087	468846	110835
8088	468909	110778
8089	469016	110731
8090	469078	110674
8091	469135	110616
8092	469204	110561
8093	469260	110502
8094	469317	110444
8095	469378	110387
8096	469435	110329
8097	469495	110271
8098	469549	110212
8099	469604	110154
8100	469663	110096
8101	469715	110037
8102	469772	109978
8103	469828	109920
8104	469883	109861
8105	469939	109803
8106	469993	109744
8107	470044	109684
8108	470103	109626
8109	470189	109575
8110	470248	109517
8111	470314	109461
8112	470370	109403
8113	470427	109345
8114	470488	109287
8115	470541	109228
8116	470596	109170
8117	470649	109110
8118	470708	109053
8119	470763	108994
8120	470820	108936
8121	470873	108877
8122	470928	108818
8123	470985	108760
8124	471039	108701
8125	471096	108643
8126	471153	108584
8127	471209	108526
8128	471263	108467
8129	471319	108409
8130	471376	108351
8131	471447	108296
8132	471507	108238
8133	471562	108180
8134	471624	108122
8135	471686	108065
8136	471769	108013
8137	471837	107957
8138	471905	107902
8139	471961	107843
8140	472023	107786
8141	472089	107730
8142	472145	107672
8143	472204	107614
8144	472261	107556
8145	472318	107497
8146	472377	107440
8147	472433	107381
8148	472487	107322
8149	472541	107264
8150	472599	107206
8151	472652	107147
8152	472706	107087
8153	472760	107029
8154	472826	106973
8155	472882	106914
8156	472936	106855
8157	472996	106798
8158	473052	106739
8159	473107	106681
8160	473160	106621
8161	473219	106564
8162	473299	106511
8163	473355	106452
8164	473412	106394
8165	473468	106336
8166	473522	106277
8167	473576	106218
8168	473630	106159
8169	473688	106101
8170	473745	106043
8171	473803	105985
8172	473863	105927
8173	473941	105874
8174	473999	105816
8175	474056	105758
8176	474111	105699
8177	474167	105641
8178	474224	105582
8179	474283	105525
8180	474338	105466
8181	474399	105409
8182	474453	105350
8183	474511	105292
8184	474569	105234
8185	474643	105179
8186	474709	105123
8187	474771	105066
8188	474858	105015
8189	474921	104958
8190	474989	104902
8191	475055	104846
8192	475144	104795
8193	475216	104740
8194	475279	104683
8195	475342	104626
8196	475410	104570
8197	475476	104514
8198	475534	104456
8199	475588	104397
8200	475648	104339
8201	475701	104280
8202	475754	104221
8203	475809	104163
8204	475866	104104
8205	475925	104047
8206	475983	103989
8207	476038	103930
8208	476097	103872
8209	476153	103814
8210	476215	103757
8211	476281	103700
8212	476356	103646
8213	476414	103588
8214	476495	103535
8215	476552	103477
8216	476611	103419
8217	476666	103360
8218	476725	103303
8219	476788	103246
8220	476856	103190
8221	476916	103132
8222	476981	103076
8223	477045	103019
8224	477115	102964
8225	477180	102907
8226	477239	102849
8227	477294	102791
8228	477353	102733
8229	477409	102674
8230	477466	102616
8231	477530	102559
8232	477593	102503
8233	477647	102444
8234	477701	102385
8235	477755	102326
8236	477809	102267
8237	477863	102208
8238	477918	102150
8239	477972	102091
8240	478028	102032
8241	478106	101978
8242	478159	101920
8243	478213	101861
8244	478310	101811
8245	478363	101752
8246	478418	101693
8247	478472	101634
8248	478525	101575
8249	478579	101516
8250	478630	101457
8251	478686	101398
8252	478741	101340
8253	478811	101284
8254	478866	101226
8255	478919	101167
8256	478972	101108
8257	479028	101049
8258	479084	100991
8259	479139	100932
8260	479193	100873
8261	479247	100814
8262	479301	100755
8263	479357	100697
8264	479411	100638
8265	479468	100580
8266	479524	100522
8267	479605	100468
8268	479662	100410
8269	479721	100352
8270	479776	100294
8271	479834	100236
8272	479915	100183
8273	479978	100126
8274	480041	100069
8275	480099	100011
8276	480155	99952
8277	480214	99894
8278	480267	99835
8279	480320	99776
8280	480374	99717
8281	480437	99660
8282	480493	99602
8283	480553	99544
8284	480617	99488
8285	480672	99429
8286	480730	99371
8287	480784	99312
8288	480841	99254
8289	480899	99196
8290	480955	99137
8291	481007	99078
8292	481065	99020
8293	481149	98968
8294	481203	98909
8295	481258	98850
8296	481326	98794
8297	481380	98735
8298	481432	98676
8299	481485	98617
8300	481538	98558
8301	481594	98500
8302	481647	98440
8303	481702	98382
8304	481762	98324
8305	481827	98268
8306	481891	98211
8307	481957	98155
8308	482032	98100
8309	482099	98044
8310	482177	97990
8311	482236	97932
8312	482303	97876
8313	482361	97818
8314	482414	97759
8315	482480	97702
8316	482536	97644
8317	482591	97585
8318	482648	97527
8319	482728	97474
8320	482786	97416
8321	482844	97357
8322	482899	97299
8323	482959	97241
8324	483014	97183
8325	483069	97124
8326	483126	97066
8327	483183	97007
8328	483239	96949
8329	483296	96891
8330	483351	96832
8331	483407	96774
8332	483462	96715
8333	483516	96656
8334	483570	96598
8335	483628	96540
8336	483696	96484
8337	483751	96425
8338	483803	96366
8339	483861	96308
8340	483916	96249
8341	483972	96191
8342	484026	96132
8343	484080	96073
8344	484137	96015
8345	484217	95961
8346	484275	95903
8347	484344	95847
8348	484408	95790
8349	484463	95732
8350	484520	95674
8351	484582	95616
8352	484647	95560
8353	484712	95503
8354	484771	95445
8355	484839	95389
8356	484919	95335
8357	484982	95279
8358	485045	95221
8359	485112	95165
8360	485171	95107
8361	485230	95049
8362	485298	94993
8363	485357	94936
8364	485412	94877
8365	485473	94819
8366	485530	94761
8367	485585	94703
8368	485647	94645
8369	485703	94587
8370	485761	94529
8371	485843	94475
8372	485901	94417
8373	485959	94359
8374	486035	94305
8375	486093	94247
8376	486158	94190
8377	486217	94132
8378	486291	94077
8379	486368	94023
8380	486426	93965
8381	486479	93906
8382	486534	93847
8383	486635	93797
8384	486693	93739
8385	486746	93680
8386	486803	93622
8387	486861	93564
8388	486923	93507
8389	486985	93450
8390	487041	93391
8391	487100	93333
8392	487156	93275
8393	487209	93216
8394	487267	93158
8395	487321	93099
8396	487377	93041
8397	487468	92989
8398	487521	92930
8399	487574	92871
8400	487628	92812
8401	487681	92753
8402	487736	92694
8403	487788	92635
8404	487841	92576
8405	487894	92517
8406	487952	92459
8407	488007	92401
8408	488062	92342
8409	488117	92283
8410	488170	92224
8411	488227	92166
8412	488282	92108
8413	488338	92049
8414	488395	91991
8415	488446	91931
8416	488499	91873
8417	488552	91813
8418	488613	91756
8419	488670	91698
8420	488727	91640
8421	488786	91582
8422	488841	91523
8423	488899	91465
8424	488977	91411
8425	489036	91353
8426	489090	91294
8427	489143	91235
8428	489195	91176
8429	489250	91117
8430	489308	91059
8431	489361	91000
8432	489415	90942
8433	489469	90883
8434	489525	90824
8435	489579	90766
8436	489631	90706
8437	489683	90647
8438	489751	90591
8439	489804	90532
8440	489860	90474
8441	489917	90415
8442	489972	90357
8443	490027	90298
8444	490081	90240
8445	490136	90181
8446	490193	90123
8447	490247	90064
8448	490300	90005
8449	490355	89946
8450	490432	89892
8451	490489	89834
8452	490543	89775
8453	490601	89717
8454	490653	89658
8455	490709	89599
8456	490764	89541
8457	490818	89482
8458	490884	89425
8459	490936	89366
8460	490990	89307
8461	491048	89249
8462	491103	89191
8463	491156	89132
8464	491208	89073
8465	491260	89014
8466	491317	88955
8467	491377	88898
8468	491431	88839
8469	491490	88781
8470	491545	88723
8471	491598	88664
8472	491649	88604
8473	491705	88546
8474	491761	88487
8475	491817	88429
8476	491905	88376
8477	491961	88318
8478	492014	88259
8479	492067	88200
8480	492122	88142
8481	492176	88083
8482	492245	88027
8483	492297	87968
8484	492352	87909
8485	492411	87851
8486	492465	87793
8487	492520	87734
8488	492574	87675
8489	492626	87616
8490	492681	87558
8491	492736	87499
8492	492792	87441
8493	492847	87382
8494	492900	87323
8495	492953	87264
8496	493005	87205
8497	493060	87147
8498	493112	87088
8499	493167	87029
8500	493219	86970
8501	493275	86912
8502	493353	86857
8503	493407	86798
8504	493461	86740
8505	493524	86683
8506	493579	86624
8507	493633	86565
8508	493685	86506
8509	493739	86447
8510	493794	86389
8511	493850	86330
8512	493905	86272
8513	493960	86213
8514	494013	86154
8515	494067	86096
8516	494120	86037
8517	494171	85978
8518	494268	85926
8519	494324	85868
8520	494382	85810
8521	494471	85757
8522	494526	85699
8523	494578	85640
8524	494651	85584
8525	494710	85526
8526	494765	85468
8527	494825	85410
8528	494912	85357
8529	494970	85299
8530	495028	85241
8531	495108	85187
8532	495185	85132
8533	495247	85075
8534	495307	85017
8535	495362	84959
8536	495422	84901
8537	495482	84843
8538	495542	84785
8539	495601	84728
8540	495660	84670
8541	495721	84612
8542	495779	84554
8543	495840	84497
8544	495912	84441
8545	495974	84384
8546	496051	84329
8547	496115	84272
8548	496181	84215
8549	496244	84158
8550	496304	84100
8551	496374	84044
8552	496438	83987
8553	496501	83930
8554	496588	83877
8555	496652	83820
8556	496711	83762
8557	496771	83704
8558	496835	83647
8559	496903	83591
8560	496969	83534
8561	497026	83476
8562	497095	83420
8563	497150	83361
8564	497203	83302
8565	497260	83244
8566	497316	83186
8567	497384	83129
8568	497450	83072
8569	497514	83015
8570	497583	82959
8571	497646	82902
8572	497704	82844
8573	497762	82786
8574	497821	82728
8575	497881	82670
8576	497943	82613
8577	498003	82555
8578	498080	82500
8579	498134	82441
8580	498191	82383
8581	498284	82331
8582	498350	82274
8583	498411	82216
8584	498471	82159
8585	498531	82101
8586	498585	82042
8587	498639	81984
8588	498697	81926
8589	498769	81870
8590	498833	81813
8591	498896	81755
8592	498962	81699
8593	499027	81642
8594	499096	81585
8595	499158	81528
8596	499222	81471
8597	499288	81414
8598	499347	81356
8599	499414	81299
8600	499469	81241
8601	499544	81186
8602	499602	81128
8603	499657	81069
8604	499713	81011
8605	499776	80953
8606	499837	80896
8607	499903	80839
8608	499993	80786
8609	500050	80728
8610	500107	80670
8611	500181	80614
8612	500264	80560
8613	500327	80503
8614	500392	80446
8615	500455	80388
8616	500526	80332
8617	500582	80274
8618	500648	80217
8619	500710	80160
8620	500772	80102
8621	500827	80044
8622	500887	79986
8623	500946	79928
8624	501007	79870
8625	501068	79813
8626	501128	79755
8627	501187	79697
8628	501244	79639
8629	501299	79580
8630	501356	79522
8631	501419	79465
8632	501503	79411
8633	501565	79353
8634	501648	79299
8635	501706	79241
8636	501761	79182
8637	501815	79123
8638	501868	79065
8639	501921	79006
8640	501974	78947
8641	502031	78889
8642	502086	78830
8643	502141	78771
8644	502193	78712
8645	502246	78653
8646	502303	78595
8647	502357	78536
8648	502466	78486
8649	502519	78427
8650	502572	78369
8651	502627	78310
8652	502684	78252
8653	502738	78193
8654	502802	78136
8655	502859	78078
8656	502916	78019
8657	502971	77961
8658	503031	77903
8659	503090	77845
8660	503146	77787
8661	503227	77732
8662	503300	77676
8663	503359	77618
8664	503417	77560
8665	503500	77506
8666	503569	77449
8667	503651	77395
8668	503715	77338
8669	503773	77280
8670	503835	77222
8671	503890	77164
8672	503946	77105
8673	504000	77046
8674	504055	76988
8675	504109	76929
8676	504163	76870
8677	504219	76812
8678	504284	76755
8679	504337	76696
8680	504395	76638
8681	504453	76580
8682	504507	76521
8683	504557	76462
8684	504611	76403
8685	504666	76344
8686	504720	76286
8687	504776	76227
8688	504851	76172
8689	504907	76113
8690	504962	76055
8691	505016	75996
8692	505068	75937
8693	505122	75878
8694	505185	75821
8695	505237	75762
8696	505295	75704
8697	505352	75645
8698	505410	75587
8699	505465	75529
8700	505520	75470
8701	505576	75412
8702	505631	75353
8703	505684	75294
8704	505740	75236
8705	505796	75178
8706	505850	75119
8707	505906	75060
8708	505966	75003
8709	506027	74945
8710	506104	74890
8711	506167	74832
8712	506230	74775
8713	506293	74718
8714	506354	74660
8715	506441	74606
8716	506509	74549
8717	506562	74491
8718	506616	74432
8719	506675	74374
8720	506727	74315
8721	506783	74256
8722	506843	74199
8723	506902	74141
8724	506965	74083
8725	507019	74025
8726	507083	73967
8727	507153	73911
8728	507206	73852
8729	507259	73793
8730	507312	73734
8731	507369	73676
8732	507425	73618
8733	507480	73559
8734	507536	73501
8735	507602	73444
8736	507665	73386
8737	507720	73328
8738	507775	73269
8739	507828	73211
8740	507895	73154
8741	507954	73096
8742	508036	73041
8743	508092	72983
8744	508168	72927
8745	508222	72868
8746	508279	72810
8747	508337	72752
8748	508393	72694
8749	508461	72637
8750	508573	72586
8751	508640	72530
8752	508699	72472
8753	508760	72414
8754	508816	72355
8755	508871	72297
8756	508926	72238
8757	508984	72180
8758	509044	72122
8759	509118	72067
8760	509174	72008
8761	509230	71950
8762	509289	71892
8763	509347	71834
8764	509401	71775
8765	509458	71717
8766	509514	71658
8767	509567	71599
8768	509626	71541
8769	509714	71487
8770	509773	71429
8771	509830	71371
8772	509887	71313
8773	509942	71254
8774	509997	71196
8775	510056	71138
8776	510122	71081
8777	510192	71024
8778	510250	70966
8779	510305	70908
8780	510362	70849
8781	510418	70791
8782	510485	70734
8783	510541	70676
8784	510598	70617
8785	510656	70559
8786	510753	70506
8787	510810	70448
8788	510869	70390
8789	510938	70333
8790	511001	70276
8791	511061	70218
8792	511134	70162
8793	511192	70104
8794	511248	70045
8795	511319	69989
8796	511414	69936
8797	511475	69878
8798	511542	69821
8799	511597	69763
8800	511660	69705
8801	511714	69647
8802	511769	69588
8803	511826	69530
8804	511883	69471
8805	511940	69413
8806	511993	69354
8807	512101	69303
8808	512197	69250
8809	512263	69193
8810	512317	69134
8811	512377	69076
8812	512442	69019
8813	512508	68962
8814	512578	68905
8815	512652	68849
8816	512720	68793
8817	512778	68734
8818	512836	68676
8819	512896	68618
8820	512954	68560
8821	513023	68503
8822	513110	68449
8823	513168	68391
8824	513252	68336
8825	513367	68286
8826	513452	68231
8827	513509	68173
8828	513564	68114
8829	513620	68056
8830	513675	67997
8831	513730	67938
8832	513781	67879
8833	513835	67821
8834	513888	67762
8835	513944	67703
8836	513997	67645
8837	514049	67586
8838	514107	67527
8839	514173	67470
8840	514225	67411
8841	514280	67353
8842	514338	67295
8843	514393	67236
8844	514447	67177
8845	514500	67118
8846	514553	67060
8847	514608	67001
8848	514662	66942
8849	514739	66887
8850	514796	66828
8851	514849	66769
8852	514904	66711
8853	514956	66652
8854	515009	66593
8855	515063	66534
8856	515117	66476
8857	515179	66418
8858	515239	66360
8859	515312	66304
8860	515434	66254
8861	515502	66197
8862	515559	66139
8863	515627	66082
8864	515692	66024
8865	515761	65968
8866	515823	65910
8867	515883	65852
8868	515938	65793
8869	515993	65735
8870	516044	65676
8871	516101	65618
8872	516157	65559
8873	516226	65502
8874	516292	65445
8875	516368	65389
8876	516423	65331
8877	516483	65273
8878	516536	65214
8879	516593	65155
8880	516659	65098
8881	516715	65040
8882	516776	64982
8883	516833	64924
8884	516888	64865
8885	516941	64806
8886	516997	64748
8887	517049	64689
8888	517101	64630
8889	517154	64571
8890	517207	64512
8891	517262	64454
8892	517315	64395
8893	517368	64336
8894	517424	64278
8895	517478	64219
8896	517532	64160
8897	517585	64101
8898	517647	64044
8899	517702	63985
8900	517754	63926
8901	517812	63868
8902	517889	63812
8903	517944	63754
8904	517996	63695
8905	518052	63636
8906	518106	63578
8907	518159	63519
8908	518214	63460
8909	518271	63402
8910	518328	63344
8911	518379	63285
8912	518431	63226
8913	518492	63168
8914	518596	63115
8915	518652	63057
8916	518709	62999
8917	518775	62941
8918	518831	62883
8919	518884	62824
8920	518940	62766
8921	518996	62707
8922	519050	62648
8923	519106	62590
8924	519166	62532
8925	519225	62474
8926	519278	62415
8927	519338	62357
8928	519404	62300
8929	519492	62246
8930	519549	62187
8931	519606	62129
8932	519664	62071
8933	519717	62012
8934	519768	61953
8935	519823	61894
8936	519892	61837
8937	519944	61779
8938	519997	61720
8939	520054	61661
8940	520108	61603
8941	520160	61544
8942	520215	61485
8943	520268	61427
8944	520325	61368
8945	520381	61310
8946	520437	61251
8947	520491	61193
8948	520550	61135
8949	520605	61076
8950	520657	61017
8951	520713	60959
8952	520780	60902
8953	520834	60843
8954	520889	60784
8955	520954	60727
8956	521042	60672
8957	521098	60614
8958	521151	60555
8959	521209	60497
8960	521264	60438
8961	521319	60380
8962	521372	60321
8963	521430	60263
8964	521490	60205
8965	521545	60146
8966	521597	60088
8967	521650	60029
8968	521706	59970
8969	521807	59917
8970	521897	59863
8971	521958	59805
8972	522016	59747
8973	522079	59689
8974	522143	59631
8975	522209	59574
8976	522268	59516
8977	522329	59458
8978	522388	59400
8979	522447	59342
8980	522502	59284
8981	522557	59225
8982	522616	59167
8983	522695	59111
8984	522752	59053
8985	522804	58994
8986	522863	58936
8987	522925	58878
8988	522981	58820
8989	523038	58761
8990	523107	58704
8991	523174	58647
8992	523229	58589
8993	523282	58530
8994	523340	58472
8995	523395	58413
8996	523454	58355
8997	523508	58296
8998	523565	58238
8999	523624	58180
9000	523683	58122
9001	523738	58063
9002	523791	58005
9003	523855	57947
9004	523907	57888
9005	523961	57830
9006	524022	57772
9007	524083	57714
9008	524140	57656
9009	524222	57600
9010	524282	57542
9011	524343	57484
9012	524406	57426
9013	524471	57369
9014	524536	57312
9015	524594	57253
9016	524651	57195
9017	524724	57138
9018	524782	57080
9019	524838	57022
9020	524892	56963
9021	524945	56905
9022	524999	56846
9023	525053	56787
9024	525106	56728
9025	525162	56670
9026	525245	56614
9027	525309	56557
9028	525361	56498
9029	525414	56439
9030	525467	56381
9031	525524	56322
9032	525579	56264
9033	525657	56208
9034	525735	56152
9035	525849	56099
9036	525926	56043
9037	525985	55985
9038	526047	55927
9039	526110	55870
9040	526168	55811
9041	526227	55753
9042	526283	55695
9043	526336	55636
9044	526390	55578
9045	526447	55519
9046	526500	55460
9047	526562	55403
9048	526627	55345
9049	526681	55287
9050	526738	55228
9051	526807	55171
9052	526871	55114
9053	526933	55056
9054	526997	54998
9055	527060	54940
9056	527127	54883
9057	527183	54825
9058	527238	54766
9059	527295	54708
9060	527379	54652
9061	527476	54598
9062	527546	54541
9063	527615	54484
9064	527676	54426
9065	527733	54368
9066	527796	54310
9067	527864	54253
9068	527926	54195
9069	527989	54137
9070	528057	54080
9071	528124	54023
9072	528191	53965
9073	528249	53907
